11087, 2941, 1843, 7381
11103, 5427, 1530, 383
11119, 3148, -1835, 10594
11135, 5610, 1580, 53908
11151, -3226, -470, 120386
11167, -5564, -1142, 73777
11183, 3554, -6048, 135871
11199, 3371, -3855, 151190
11215, 8019, -2667, 254646
11231, -1728, -7171, 266938
11247, 2984, 911, 193792
11263, 2326, -1577, 97340
11279, 221, -4974, 67307
11295, 720, -432, 99147
11311, 5562, -5121, 109203
11327, 3307, 1371, 220027
11343, -2542, -5424, 207098
11359, -4889, 3426, 208122
11375, 2868, -3384, 115432
11391, 7248, 1264, 57174
11407, 19, 2693, 45839
11423, -176, 3509, 44919
11439, -658, -5760, 33314
11455, -4698, 327, 38690
11471, 4827, 1961, 11210
11487, 486, -962, 4735
11503, -3656, -5719, 28066
11519, -3368, -226, 26488
11535, -921, -924, 31750
11551, -5283, 303, 28079
11567, -4427, 5057, 25860
11583, 1485, -3264, 14829
11599, -5518, -866, 44957
11615, -2429, 219, 55305
11631, 6834, 6239, 148279
11647, -2413, 1745, 152975
11663, 2045, 6512, 115872
11679, -1606, 2118, 168965
11695, -3295, 3078, 141946
11711, -550, 4449, 150282
11727, 395, 8287, 199068
11743, 2472, 3355, 212021
11759, -95, -2429, 149800
11775, 1629, 7671, 130483
11791, -9304, -4949, 51186
11807, -1138, 7576, 27863
11823, -3204, 1154, 89677
11839, 2607, -2069, 137362
11855, 2288, 795, 169657
11871, -120, 4123, 221995
11887, -1869, 3445, 165389
11903, -6952, -1497, 177825
11919, -3977, 12, 157450
11935, -3178, 2824, 80299
11951, -1606, 2123, 58642
11967, -2178, 5565, 72545
11983, -4530, 6349, 14545
11999, -1853, -2742, 2180
12015, -2301, -2413, 5029
12031, 298, -6656, 14092
12047, -713, -4793, 9745
12063, -4656, 5549, 4604
12079, -1844, 2521, 81175
12095, 3246, 2988, 131047
12111, 8891, -410, 196439
12127, 3777, 4332, 172522
12143, -12790, 2141, 160715
12159, -3042, -192, 138118
12175, 2839, -1197, 93542
12191, 2743, 3502, 52141
12207, 1665, 2533, 82915
12223, -75, 8651, 155055
12239, -1508, -587, 125666
12255, 986, 2968, 68976
12271, -214, -3530, 60757
12287, -2027, 2953, 38151
12303, -525, 5857, 7239
12319, 3103, 1354, 11073
12335, -3774, 340, 21318
12351, -1651, 5126, 18765
12367, 2925, 1238, 5653
12383, 4407, 4217, 29470
12399, -2640, -4514, 38756
12415, -1035, -1615, 45585
12431, -3728, -5785, 17877
12447, 906, 945, 20658
12463, -3835, -658, 5245
12479, 2058, -1074, 7684
12495, 344, 7159, 9454
12511, 7556, 251, 6307
12527, 7038, 7063, 50651
12543, 4780, 10722, 41043
12559, -2887, 2198, 63583
12575, -4709, -57, 37308
12591, -1152, -726, 97738
12607, 4140, -1295, 146629
12623, -505, 2176, 151000
12639, -5481, 3906, 127956
12655, 4498, 2262, 259545
12671, -2483, -3715, 304232
12687, 9181, -5560, 377018
12703, -913, -6411, 499724
12719, -10074, 375, 435373
12735, -5871, 6322, 395978
12751, -720, 3412, 340734
12767, -631, 1434, 348602
12783, -58, -285, 253386
12799, 615, 3257, 417752
12815, 1635, 2956, 308807
12831, 2241, 5737, 345992
12847, -6313, -3273, 269539
12863, -1699, -7962, 254156
12879, 3082, -486, 158001
12895, 3159, -1606, 144371
12911, -9177, 1283, 34605
12927, -1829, -1743, 3842
12943, 316, -3667, 13077
12959, 3967, -464, 7549
12975, 5091, 317, 10581
12991, -4705, -1112, 32220
13007, -4516, 4927, 46536
13023, 1149, 3691, 105775
13039, -4006, 1385, 199237
13055, 450, 743, 236606
13071, -842, 6123, 208748
13087, -1514, -3308, 306388
13103, -5328, -770, 217453
13119, 769, -4887, 203967
13135, 2200, -2781, 153848
13151, -666, -196, 191289
13167, 3519, 7161, 218769
