SampleIdx,Signal_I,Strobe_Center,Strobe_Joint
14679,-4741,0,0
14680,-21815,0,0
14681,-2648,0,0
14682,-4391,0,0
14683,-2217,0,0
14684,937,0,0
14685,11288,0,0
14686,12426,0,0
14687,3272,0,0
14688,16401,0,0
14689,-16509,0,0
14690,6178,0,0
14691,6081,0,0
14692,542,0,0
14693,9124,0,0
14694,-4081,0,0
14695,-14711,0,0
14696,7937,0,0
14697,13222,0,0
14698,22605,0,0
14699,-11756,0,0
14700,13426,0,0
14701,10124,0,0
14702,11721,0,0
14703,11589,0,0
14704,1983,0,0
14705,11907,0,0
14706,16250,0,0
14707,19263,0,0
14708,-11899,0,0
14709,10829,0,0
14710,10042,0,0
14711,13801,0,0
14712,-1682,0,0
14713,18264,0,0
14714,-13663,0,0
14715,7814,0,0
14716,23105,0,0
14717,2514,0,0
14718,15802,15000,0
14719,8614,0,0
14720,5175,0,0
14721,16464,0,0
14722,12700,0,0
14723,-14467,0,0
14724,-1035,0,0
14725,16383,0,0
14726,23161,0,0
14727,-7361,0,0
14728,8681,0,0
14729,14254,0,0
14730,15730,0,0
14731,12821,0,0
14732,9973,0,0
14733,12059,0,0
14734,5417,0,0
14735,-7983,0,0
14736,1917,0,0
14737,5866,0,0
14738,22329,0,0
14739,10921,0,0
14740,22171,0,0
14741,-6410,0,0
14742,16225,0,0
14743,-2889,0,0
14744,21404,0,0
14745,1088,0,0
14746,18459,0,0
14747,-11854,0,0
14748,-766,0,0
14749,19837,0,0
14750,13928,0,0
14751,11752,0,0
14752,18942,0,0
14753,12511,0,0
14754,-2796,0,0
14755,14282,0,0
14756,14160,0,0
14757,568,0,0
14758,16383,0,0
14759,-11441,0,0
14760,15719,0,0
14761,2406,0,0
14762,12416,0,0
14763,-9474,0,0
14764,13895,0,0
14765,-4279,0,0
14766,12871,0,0
14767,22723,0,0
14768,15104,0,0
14769,8625,0,0
14770,14849,0,0
14771,4859,0,0
14772,9388,0,0
14773,8497,0,0
14774,7805,0,0
14775,-3299,0,0
14776,4540,0,0
14777,18830,0,0
14778,-5882,0,0
14779,6000,0,0
14780,22828,0,0
14781,13432,0,0
14782,-2737,0,0
14783,-14699,0,0
14784,4928,0,0
14785,16678,0,0
14786,-3886,0,0
14787,12387,0,0
14788,7065,0,0
14789,16057,0,0
14790,-3416,0,0
14791,-5391,0,0
14792,-2178,0,0
14793,17190,0,0
14794,-4521,0,0
14795,-19574,0,0
14796,15596,0,0
14797,17020,0,0
14798,1516,0,0
14799,9388,0,0
14800,5607,0,0
14801,17015,0,0
14802,-13636,0,0
14803,-22330,0,0
14804,-15946,0,0
14805,5076,0,0
14806,-12396,0,0
14807,3610,0,0
14808,-462,0,0
14809,11113,0,0
14810,17120,0,0
14811,23141,0,0
14812,12947,0,0
14813,3992,0,0
14814,-12757,0,0
14815,-6395,0,0
14816,16420,0,0
14817,12194,0,0
14818,-1907,0,0
14819,1536,0,0
14820,11605,0,0
14821,-5754,0,0
14822,7775,0,0
14823,9462,0,0
14824,11910,0,0
14825,-22475,0,0
14826,10921,0,0
14827,-8461,0,0
14828,-1192,0,0
14829,-15131,0,0
14830,-184,0,0
14831,12760,0,0
14832,-12535,0,0
14833,-9,0,0
14834,12891,0,0
14835,-8182,0,0
14836,-12192,0,0
14837,767,0,0
14838,-10030,0,0
14839,16501,0,0
14840,-5409,0,0
14841,11785,0,0
14842,2497,0,0
14843,4545,0,0
14844,-4181,0,0
14845,-12396,0,0
14846,-5630,0,-15000
14847,19032,0,0
14848,-17272,0,0
14849,-6855,0,0
14850,21405,0,0
14851,-1861,0,0
14852,-18715,0,0
14853,3442,0,0
14854,-16805,0,0
14855,-22724,0,0
14856,-14680,0,0
14857,352,0,0
14858,-2179,0,0
14859,-23057,0,0
14860,-11076,0,0
14861,-23058,0,0
14862,-13967,0,0
14863,3209,0,0
14864,-4207,0,0
14865,1137,0,0
14866,6610,0,0
14867,2074,0,0
14868,-15977,0,0
14869,-5570,0,0
14870,-15977,0,0
14871,0,0,0
14872,-4404,0,0
14873,20240,0,0
14874,-8723,0,0
14875,-4287,0,0
14876,-2788,0,0
14877,6622,0,0
14878,-16109,0,0
14879,-12802,0,0
14880,-9668,0,0
14881,-19649,0,0
14882,-16557,0,0
14883,-5467,0,0
14884,-15804,0,0
14885,-16715,0,0
14886,9073,0,0
14887,-15062,0,0
14888,1139,0,0
14889,-18964,0,0
14890,-47,0,0
14891,-12872,0,0
14892,-10980,0,0
14893,-14255,0,0
14894,-10429,0,0
14895,870,0,0
14896,23161,0,0
14897,-16383,0,0
14898,-569,0,0
14899,-16552,0,0
14900,-1705,0,0
14901,-18069,0,0
14902,-8631,0,0
14903,-1766,0,0
14904,11705,0,0
14905,-7638,0,0
14906,-2857,0,0
14907,-20695,0,0
14908,-9677,0,0
14909,-19280,0,0
14910,-19351,0,0
14911,-14954,0,0
14912,-16412,0,0
14913,10774,0,0
14914,19872,0,0
14915,-17202,0,0
14916,4894,0,0
14917,-13627,0,0
14918,-18265,0,0
14919,11835,0,0
14920,-12033,0,0
14921,5491,0,0
14922,-10487,0,0
14923,-5096,0,0
14924,13400,0,0
14925,2166,0,0
14926,-15129,0,0
14927,-13464,0,0
14928,-18220,0,0
14929,-10928,0,0
14930,-21182,0,0
14931,-12827,0,0
14932,-20178,0,0
14933,4326,0,0
14934,-10490,0,0
14935,4187,0,0
14936,-8543,0,0
14937,8509,0,0
14938,5805,0,0
14939,-16802,0,0
14940,-14373,0,0
14941,13444,0,0
14942,-15381,0,0
14943,-10024,0,0
14944,-14013,0,0
14945,-16384,0,0
14946,-23162,0,0
14947,16433,0,0
14948,-9919,0,0
14949,425,0,0
14950,-10414,0,0
14951,-14743,0,0
14952,-6090,0,0
14953,-15232,0,0
14954,-5567,0,0
14955,-12946,0,0
14956,-7056,0,0
14957,13742,0,0
14958,-5285,0,0
14959,-22330,0,0
14960,-16781,0,0
14961,-5133,0,0
14962,-19265,0,0
14963,5819,0,0
14964,-17586,0,0
14965,-18090,0,0
14966,-15134,0,0
14967,-7405,0,0
14968,-15908,0,0
14969,1136,0,0
14970,-15425,0,0
14971,-10651,0,0
14972,-6073,0,0
14973,8146,0,0
14974,-10922,15000,0
14975,-6654,0,0
14976,-20850,0,0
14977,-21182,0,0
14978,-18910,0,0
14979,-3527,0,0
14980,-5629,0,0
14981,-19574,0,0
14982,-7277,0,0
14983,-1758,0,0
14984,-416,0,0
14985,-11743,0,0
14986,-1646,0,0
14987,-16746,0,0
14988,12965,0,0
14989,-12728,0,0
14990,-5843,0,0
14991,-13479,0,0
14992,-23170,0,0
14993,-9820,0,0
14994,-3840,0,0
14995,-16148,0,0
14996,-12047,0,0
14997,-11702,0,0
14998,-23141,0,0
14999,15556,0,0
15000,-121,0,0
15001,-4105,0,0
15002,3682,0,0
15003,-11140,0,0
15004,-9903,0,0
15005,1645,0,0
15006,-3512,0,0
15007,13399,0,0
15008,-11835,0,0
15009,3380,0,0
15010,-21227,0,0
15011,-14006,0,0
15012,-22475,0,0
15013,-4044,0,0
15014,-13608,0,0
15015,8897,0,0
15016,-12555,0,0
15017,-19151,0,0
15018,8866,0,0
15019,-14416,0,0
15020,-19702,0,0
15021,-2322,0,0
15022,-16540,0,0
15023,-5810,0,0
15024,-16107,0,0
15025,3977,0,0
15026,-12141,0,0
15027,-16187,0,0
15028,-19264,0,0
15029,-14216,0,0
15030,-17600,0,0
15031,-4138,0,0
15032,11618,0,0
15033,-19154,0,0
15034,-10937,0,0
15035,-11791,0,0
15036,-8979,0,0
15037,-11000,0,0
15038,-11931,0,0
15039,-11837,0,0
15040,-109,0,0
15041,21756,0,0
15042,-3287,0,0
15043,-5838,0,0
15044,18091,0,0
15045,2836,0,0
15046,10040,0,0
15047,-17051,0,0
15048,-13804,0,0
15049,-981,0,0
15050,19574,0,0
15051,-16333,0,0
15052,7230,0,0
15053,3449,0,0
15054,-17599,0,0
15055,-18338,0,0
15056,-2732,0,0
15057,14203,0,0
15058,720,0,0
15059,-8509,0,0
15060,-16926,0,0
15061,8866,0,0
15062,-8339,0,0
15063,6281,0,0
15064,-3294,0,0
15065,969,0,0
15066,-16705,0,0
15067,-2829,0,0
15068,10261,0,0
15069,-19296,0,0
15070,-5077,0,0
15071,-15168,0,0
15072,13993,0,0
15073,-8096,0,0
15074,-2349,0,0
15075,-18271,0,0
15076,-9270,0,0
15077,-10794,0,0
15078,-15439,0,0
15079,15133,0,0
15080,13148,0,0
15081,6507,0,0
15082,-11850,0,0
15083,7381,0,0
15084,1835,0,0
15085,-15134,0,0
15086,-10947,0,0
15087,7901,0,0
15088,22918,0,0
15089,-13341,0,0
15090,15128,0,0
15091,-2996,0,0
15092,5552,0,0
15093,-11421,0,0
15094,6178,0,0
15095,-12830,0,0
15096,-1887,0,0
15097,12559,0,0
15098,13783,0,0
15099,-13861,0,0
15100,-10967,0,0
15101,2827,0,0
15102,-17598,0,-15000
15103,-5303,0,0
15104,-9630,0,0
15105,-5076,0,0
15106,-12872,0,0
15107,11614,0,0
15108,-18142,0,0
15109,17669,0,0
15110,-17910,0,0
15111,-10660,0,0
15112,-10877,0,0
15113,-4009,0,0
15114,15080,0,0
15115,-5828,0,0
15116,9794,0,0
15117,-3460,0,0
15118,-10070,0,0
15119,1967,0,0
15120,-14255,0,0
15121,-1125,0,0
15122,4258,0,0
15123,3960,0,0
15124,-12872,0,0
15125,11642,0,0
15126,-2915,0,0
15127,6179,0,0
15128,10188,0,0
15129,-463,0,0
15130,-9998,0,0
15131,-5863,0,0
15132,5049,0,0
15133,1634,0,0
15134,17534,0,0
15135,2707,0,0
15136,-7268,0,0
15137,-5111,0,0
15138,-19069,0,0
15139,-4365,0,0
15140,-13640,0,0
15141,6027,0,0
15142,-8877,0,0
15143,-572,0,0
15144,8529,0,0
15145,12395,0,0
15146,12759,0,0
15147,13366,0,0
15148,-14305,0,0
15149,-17694,0,0
15150,-2837,0,0
15151,-16728,0,0
15152,-1853,0,0
15153,-16777,0,0
15154,-6395,0,0
15155,-16141,0,0
15156,-3099,0,0
15157,-16384,0,0
15158,-13871,0,0
15159,-1087,0,0
15160,-905,0,0
15161,7851,0,0
15162,568,0,0
15163,-16626,0,0
15164,-20698,0,0
15165,17542,0,0
15166,-11602,0,0
15167,4010,0,0
15168,-3502,0,0
15169,3808,0,0
15170,2270,0,0
15171,-1556,0,0
15172,-8101,0,0
15173,-14682,0,0
15174,-16455,0,0
15175,11481,0,0
15176,-20469,0,0
15177,-1568,0,0
15178,-4371,0,0
15179,-11912,0,0
15180,6178,0,0
15181,-15321,0,0
15182,-5056,0,0
15183,-10922,0,0
15184,4628,0,0
15185,8912,0,0
15186,4579,0,0
15187,9614,0,0
15188,-5400,0,0
15189,-6663,0,0
15190,20889,0,0
15191,1571,0,0
15192,-4889,0,0
15193,5824,0,0
15194,11419,0,0
15195,16440,0,0
15196,2297,0,0
15197,-20723,0,0
15198,1561,0,0
15199,-10782,0,0
15200,-15297,0,0
15201,6345,0,0
15202,-11148,0,0
15203,-2952,0,0
15204,16382,0,0
15205,13593,0,0
15206,-16236,0,0
15207,-2090,0,0
15208,9714,0,0
15209,3904,0,0
15210,5976,0,0
15211,2883,0,0
15212,-7411,0,0
15213,338,0,0
15214,18981,0,0
15215,-1805,0,0
15216,1553,0,0
15217,-1452,0,0
15218,-4941,0,0
15219,-3384,0,0
15220,-2876,0,0
15221,767,0,0
15222,13378,0,0
15223,-15246,0,0
15224,2045,0,0
15225,6611,0,0
15226,-10840,0,0
15227,10403,0,0
15228,-7374,0,0
15229,-8343,0,0
15230,332,15000,0
15231,-8079,0,0
15232,630,0,0
15233,-1372,0,0
15234,14676,0,0
15235,-1094,0,0
15236,-11943,0,0
15237,3962,0,0
15238,-8042,0,0
15239,-2163,0,0
15240,21959,0,0
15241,-2880,0,0
15242,-4861,0,0
15243,17166,0,0
15244,1136,0,0
15245,17286,0,0
15246,-17140,0,0
15247,18341,0,0
15248,2772,0,0
15249,16843,0,0
15250,-1583,0,0
15251,10882,0,0
15252,-12687,0,0
15253,15073,0,0
15254,8338,0,0
15255,-5363,0,0
15256,-6182,0,0
15257,13291,0,0
15258,-18933,0,0
15259,12287,0,0
15260,7353,0,0
15261,12888,0,0
15262,15319,0,0
15263,21694,0,0
15264,15133,0,0
15265,11104,0,0
15266,16464,0,0
15267,9224,0,0
15268,7325,0,0
15269,6566,0,0
15270,15924,0,0
15271,8193,0,0
15272,-4007,0,0
15273,10580,0,0
15274,20432,0,0
15275,10292,0,0
15276,532,0,0
15277,-12025,0,0
15278,-7657,0,0
15279,5345,0,0
15280,13074,0,0
15281,1237,0,0
15282,-15363,0,0
15283,13801,0,0
15284,4027,0,0
15285,12409,0,0
15286,-3586,0,0
15287,16779,0,0
15288,-12010,0,0
15289,17762,0,0
15290,21315,0,0
15291,6638,0,0
15292,6985,0,0
15293,10921,0,0
15294,5217,0,0
15295,17485,0,0
15296,9388,0,0
15297,13651,0,0
15298,16641,0,0
15299,17560,0,0
15300,14566,0,0
15301,-11842,0,0
15302,10641,0,0
15303,11473,0,0
15304,16451,0,0
15305,-835,0,0
15306,18609,0,0
15307,12456,0,0
15308,13529,0,0
15309,22474,0,0
15310,12803,0,0
15311,-15693,0,0
15312,20309,0,0
15313,3204,0,0
15314,7792,0,0
15315,-10173,0,0
15316,5693,0,0
15317,-6353,0,0
15318,21216,0,0
15319,11550,0,0
15320,22994,0,0
15321,16257,0,0
15322,12301,0,0
15323,15559,0,0
15324,7652,0,0
15325,9114,0,0
15326,13698,0,0
15327,-15134,0,0
15328,4684,0,0
15329,565,0,0
15330,3791,0,0
15331,12871,0,0
15332,22474,0,0
15333,18161,0,0
15334,110,0,0
15335,17539,0,0
15336,857,0,0
15337,-9576,0,0
15338,5970,0,0
15339,9239,0,0
15340,8439,0,0
15341,8050,0,0
15342,6928,0,0
15343,2364,0,0
15344,11911,0,0
15345,-1991,0,0
15346,-2980,0,0
15347,7899,0,0
15348,-3624,0,0
15349,3960,0,0
15350,8139,0,0
15351,855,0,0
15352,-5206,0,0
15353,-6773,0,0
15354,16992,0,0
15355,17609,0,0
15356,-6299,0,0
15357,10720,0,0
15358,-3523,0,-15000
15359,23105,0,0
15360,-8694,0,0
15361,7976,0,0
15362,-7369,0,0
15363,-4014,0,0
15364,-18175,0,0
15365,-5160,0,0
15366,16501,0,0
15367,5291,0,0
15368,7805,0,0
15369,15706,0,0
15370,5444,0,0
15371,-5716,0,0
15372,-12116,0,0
15373,3292,0,0
15374,-4484,0,0
15375,5913,0,0
15376,2051,0,0
15377,-2592,0,0
15378,11772,0,0
15379,-4087,0,0
15380,21521,0,0
15381,-8942,0,0
15382,-4233,0,0
15383,15867,0,0
15384,986,0,0
15385,11795,0,0
15386,17128,0,0
15387,13801,0,0
15388,-18191,0,0
15389,5677,0,0
15390,8958,0,0
15391,11911,0,0
15392,-6179,0,0
15393,407,0,0
15394,4202,0,0
15395,1936,0,0
15396,15032,0,0
15397,21404,0,0
15398,12976,0,0
15399,10331,0,0
15400,15108,0,0
15401,7267,0,0
15402,4089,0,0
15403,8467,0,0
15404,19074,0,0
15405,7473,0,0
15406,-833,0,0
15407,5629,0,0
15408,16791,0,0
15409,-22475,0,0
15410,18991,0,0
15411,7924,0,0
15412,10737,0,0
15413,-5358,0,0
15414,-1963,0,0
15415,19209,0,0
15416,18939,0,0
15417,1690,0,0
15418,-15276,0,0
15419,1354,0,0
15420,18264,0,0
15421,4536,0,0
15422,58,0,0
15423,2571,0,0
15424,-3105,0,0
15425,1703,0,0
15426,2161,0,0
15427,-11746,0,0
15428,-2104,0,0
15429,7949,0,0
15430,-6861,0,0
15431,13465,0,0
15432,-14382,0,0
15433,13146,0,0
15434,3171,0,0
15435,-12906,0,0
15436,17107,0,0
15437,9361,0,0
15438,15096,0,0
15439,568,0,0
15440,2867,0,0
15441,-8463,0,0
15442,16429,0,0
15443,16824,0,0
15444,16779,0,0
15445,-3049,0,0
15446,3646,0,0
15447,9587,0,0
15448,16708,0,0
15449,13476,0,0
15450,15579,0,0
15451,9853,0,0
15452,9874,0,0
15453,3964,0,0
15454,14716,0,0
15455,-3174,0,0
15456,15183,0,0
15457,21770,0,0
15458,13801,0,0
15459,19281,0,0
15460,16248,0,0
15461,-3961,0,0
15462,12871,0,0
15463,22605,0,0
15464,12395,0,0
15465,18536,0,0
15466,-19258,0,0
15467,10016,0,0
15468,8332,0,0
15469,8438,0,0
15470,-2441,0,0
15471,21616,0,0
15472,13503,0,0
15473,21180,0,0
15474,-3262,0,0
15475,20432,0,0
15476,11361,0,0
15477,19872,0,0
15478,13679,0,0
15479,8899,0,0
15480,14555,0,0
15481,7827,0,0
15482,1703,0,0
15483,6053,0,0
15484,568,0,0
15485,16120,0,0
15486,-13854,15000,0
15487,-9873,0,0
15488,4692,0,0
15489,1364,0,0
15490,18139,0,0
15491,16382,0,0
15492,7116,0,0
15493,15976,0,0
15494,-569,0,0
15495,15976,0,0
15496,7052,0,0
15497,11825,0,0
15498,-1138,0,0
15499,15619,0,0
15500,9989,0,0
15501,8687,0,0
15502,-12903,0,0
15503,11810,0,0
15504,-9972,0,0
15505,-1319,0,0
15506,15097,0,0
15507,13501,0,0
15508,-3062,0,0
15509,15658,0,0
15510,1990,0,0
15511,-18291,0,0
15512,22474,0,0
15513,13176,0,0
15514,-1384,0,0
15515,-4037,0,0
15516,14525,0,0
15517,15575,0,0
15518,21616,0,0
15519,13692,0,0
15520,-9389,0,0
15521,7804,0,0
15522,9492,0,0
15523,-7931,0,0
15524,6551,0,0
15525,5629,0,0
15526,9360,0,0
15527,5076,0,0
15528,-19575,0,0
15529,448,0,0
15530,17225,0,0
15531,12053,0,0
15532,-16320,0,0
15533,4520,0,0
15534,17799,0,0
15535,9130,0,0
15536,18258,0,0
15537,3960,0,0
15538,2139,0,0
15539,14399,0,0
15540,18942,0,0
15541,3308,0,0
15542,-8497,0,0
15543,8303,0,0
15544,18608,0,0
15545,6109,0,0
15546,11719,0,0
15547,14465,0,0
15548,4189,0,0
15549,10242,0,0
15550,18609,0,0
15551,4324,0,0
15552,10632,0,0
15553,6432,0,0
15554,9723,0,0
15555,3597,0,0
15556,18265,0,0
15557,22918,0,0
15558,18609,0,0
15559,6873,0,0
15560,18796,0,0
15561,16324,0,0
15562,11553,0,0
15563,18443,0,0
15564,3964,0,0
15565,11622,0,0
15566,12871,0,0
15567,1745,0,0
15568,19263,0,0
15569,4519,0,0
15570,19263,0,0
15571,4520,0,0
15572,12894,0,0
15573,22286,0,0
15574,8804,0,0
15575,15085,0,0
15576,19872,0,0
15577,22474,0,0
15578,18121,0,0
15579,14146,0,0
15580,2182,0,0
15581,22329,0,0
15582,13919,0,0
15583,14639,0,0
15584,16285,0,0
15585,17813,0,0
15586,19137,0,0
15587,-997,0,0
15588,20944,0,0
15589,8577,0,0
15590,12225,0,0
15591,21814,0,0
15592,20742,0,0
15593,12767,0,0
15594,-4216,0,0
15595,-3086,0,0
15596,264,0,0
15597,21418,0,0
15598,11723,0,0
15599,3775,0,0
15600,11905,0,0
15601,3272,0,0
15602,8013,0,0
15603,-5919,0,0
15604,-16758,0,0
15605,6302,0,0
15606,-8897,0,0
15607,-19691,0,0
15608,15043,0,0
15609,1663,0,0
15610,-5578,0,0
15611,-8150,0,0
15612,15363,0,0
15613,11420,0,0
15614,2186,0,-15000
15615,3396,0,0
15616,4520,0,0
15617,3573,0,0
15618,791,0,0
15619,-17083,0,0
15620,17480,0,0
15621,14641,0,0
15622,5463,0,0
15623,17555,0,0
15624,13467,0,0
15625,8008,0,0
15626,18949,0,0
15627,7173,0,0
15628,8186,0,0
15629,6349,0,0
15630,-3581,0,0
15631,-8688,0,0
15632,14894,0,0
15633,17354,0,0
15634,12571,0,0
15635,2133,0,0
15636,3283,0,0
15637,-13341,0,0
15638,-9839,0,0
15639,-12735,0,0
15640,14000,0,0
15641,-2196,0,0
15642,5531,0,0
15643,4028,0,0
15644,-2617,0,0
15645,-15560,0,0
15646,-13226,0,0
15647,6174,0,0
15648,-9630,0,0
15649,7116,0,0
15650,547,0,0
15651,3628,0,0
15652,3569,0,0
15653,-3426,0,0
15654,1857,0,0
15655,-11774,0,0
15656,0,0,0
15657,16382,0,0
15658,15354,0,0
15659,-1414,0,0
15660,-14597,0,0
15661,138,0,0
15662,-8851,0,0
15663,-16780,0,0
15664,-13408,0,0
15665,13164,0,0
15666,4436,0,0
15667,-16384,0,0
15668,0,0,0
15669,-5304,0,0
15670,-13269,0,0
15671,-15199,0,0
15672,0,0,0
15673,-8857,0,0
15674,-12273,0,0
15675,-4021,0,0
15676,-7974,0,0
15677,-7054,0,0
15678,-2746,0,0
15679,-8179,0,0
15680,21612,0,0
15681,-7577,0,0
15682,6809,0,0
15683,2877,0,0
15684,-6494,0,0
15685,-15274,0,0
15686,-9528,0,0
15687,-18608,0,0
15688,-7268,0,0
15689,-14123,0,0
15690,-9235,0,0
15691,-3261,0,0
15692,8866,0,0
15693,-4588,0,0
15694,-18583,0,0
15695,-11012,0,0
15696,-11420,0,0
15697,-12935,0,0
15698,-14831,0,0
15699,-21588,0,0
15700,-4855,0,0
15701,-21652,0,0
15702,-13802,0,0
15703,7267,0,0
15704,-14255,0,0
15705,5075,0,0
15706,-2603,0,0
15707,-22552,0,0
15708,-15648,0,0
15709,4363,0,0
15710,-6524,0,0
15711,-11743,0,0
15712,-17023,0,0
15713,-23141,0,0
15714,864,0,0
15715,-14227,0,0
15716,-16799,0,0
15717,-19408,0,0
15718,-14527,0,0
15719,-21493,0,0
15720,-4781,0,0
15721,-15581,0,0
15722,-2948,0,0
15723,17611,0,0
15724,-16216,0,0
15725,-11342,0,0
15726,-1485,0,0
15727,-5124,0,0
15728,8034,0,0
15729,15682,0,0
15730,-3649,0,0
15731,-23107,0,0
15732,-16547,0,0
15733,-15837,0,0
15734,-15030,0,0
15735,5829,0,0
15736,-16873,0,0
15737,-10285,0,0
15738,2713,0,0
15739,-16350,0,0
15740,-18943,0,0
15741,-3961,0,0
15742,-10352,15000,0
15743,-22828,0,0
15744,-9031,0,0
15745,-10811,0,0
15746,-19265,0,0
15747,-13432,0,0
15748,13218,0,0
15749,1580,0,0
15750,2317,0,0
15751,-17933,0,0
15752,-1247,0,0
15753,-10811,0,0
15754,-19873,0,0
15755,12831,0,0
15756,-9650,0,0
15757,-15576,0,0
15758,13638,0,0
15759,-7133,0,0
15760,-19873,0,0
15761,-5630,0,0
15762,-19873,0,0
15763,-6117,0,0
15764,6244,0,0
15765,1579,0,0
15766,1159,0,0
15767,-921,0,0
15768,4229,0,0
15769,-22000,0,0
15770,4959,0,0
15771,-4813,0,0
15772,-17814,0,0
15773,-6532,0,0
15774,-18289,0,0
15775,-12707,0,0
15776,2536,0,0
15777,-8867,0,0
15778,6821,0,0
15779,4158,0,0
15780,7747,0,0
15781,-9458,0,0
15782,-1137,0,0
15783,15335,0,0
15784,-2031,0,0
15785,-13179,0,0
15786,-21717,0,0
15787,-17204,0,0
15788,7267,0,0
15789,-19696,0,0
15790,-21999,0,0
15791,-10417,0,0
15792,7267,0,0
15793,-7615,0,0
15794,11504,0,0
15795,-10922,0,0
15796,4732,0,0
15797,-14925,0,0
15798,-3240,0,0
15799,-12403,0,0
15800,-5584,0,0
15801,-983,0,0
15802,-3818,0,0
15803,-3860,0,0
15804,7611,0,0
15805,-16926,0,0
15806,-19196,0,0
15807,527,0,0
15808,-11212,0,0
15809,-4200,0,0
15810,-16760,0,0
15811,-14699,0,0
15812,-3449,0,0
15813,-7178,0,0
15814,266,0,0
15815,-5532,0,0
15816,-8712,0,0
15817,-8033,0,0
15818,2326,0,0
15819,4752,0,0
15820,-4097,0,0
15821,-17167,0,0
15822,-1704,0,0
15823,-4929,0,0
15824,-10601,0,0
15825,10393,0,0
15826,-10291,0,0
15827,7686,0,0
15828,12947,0,0
15829,-19574,0,0
15830,-5629,0,0
15831,6881,0,0
15832,-6726,0,0
15833,-1950,0,0
15834,-2574,0,0
15835,-5810,0,0
15836,-11928,0,0
15837,-17340,0,0
15838,-16383,0,0
15839,-21815,0,0
15840,-12018,0,0
15841,-8601,0,0
15842,-10922,0,0
15843,-1518,0,0
15844,-12426,0,0
15845,-3293,0,0
15846,-8901,0,0
15847,-4147,0,0
15848,-15249,0,0
15849,-22919,0,0
15850,12496,0,0
15851,9090,0,0
15852,-14698,0,0
15853,1396,0,0
15854,-322,0,0
15855,1429,0,0
15856,-8241,0,0
15857,-942,0,0
15858,-5723,0,0
15859,-7082,0,0
15860,16383,0,0
15861,-3724,0,0
15862,-61,0,0
15863,-7952,0,0
15864,16568,0,0
15865,7236,0,0
15866,-15560,0,0
15867,18610,0,0
15868,7305,0,0
15869,-6814,0,0
15870,-8998,0,-15000
15871,-16202,0,0
15872,-15418,0,0
15873,-3948,0,0
15874,-18266,0,0
15875,6047,0,0
15876,-15038,0,0
15877,-5794,0,0
15878,12871,0,0
15879,-982,0,0
15880,7109,0,0
15881,-3507,0,0
15882,-15541,0,0
15883,-8891,0,0
15884,10126,0,0
15885,-7385,0,0
15886,-3271,0,0
15887,-8339,0,0
15888,-9389,0,0
15889,-14896,0,0
15890,779,0,0
15891,6434,0,0
15892,17274,0,0
15893,-9906,0,0
15894,3933,0,0
15895,1125,0,0
15896,-6405,0,0
15897,3129,0,0
15898,-2957,0,0
15899,-1999,0,0
15900,-22606,0,0
15901,-13361,0,0
15902,-12369,0,0
15903,14417,0,0
15904,-15250,0,0
15905,17265,0,0
15906,-16886,0,0
15907,-15124,0,0
15908,-1195,0,0
15909,-14698,0,0
15910,-6737,0,0
15911,-17544,0,0
15912,17575,0,0
15913,-13644,0,0
15914,-19809,0,0
15915,11427,0,0
15916,-18016,0,0
15917,8202,0,0
15918,-13539,0,0
15919,-2296,0,0
15920,7726,0,0
15921,13801,0,0
15922,-19396,0,0
15923,-18123,0,0
15924,-6437,0,0
15925,-18050,0,0
15926,-4521,0,0
15927,-6177,0,0
15928,-16454,0,0
15929,2755,0,0
15930,-609,0,0
15931,-15332,0,0
15932,-3278,0,0
15933,-17979,0,0
15934,6795,0,0
15935,13269,0,0
15936,-781,0,0
15937,20013,0,0
15938,-248,0,0
15939,1888,0,0
15940,-11804,0,0
15941,3819,0,0
15942,-9389,0,0
15943,-2026,0,0
15944,8613,0,0
15945,10974,0,0
15946,-11911,0,0
15947,8762,0,0
15948,-3010,0,0
15949,-8567,0,0
15950,-16650,0,0
15951,-12492,0,0
15952,-15560,0,0
15953,-9195,0,0
15954,-16728,0,0
15955,-17648,0,0
15956,3045,0,0
15957,-19200,0,0
15958,-18610,0,0
15959,-2729,0,0
15960,6891,0,0
15961,-5680,0,0
15962,-19574,0,0
15963,-9226,0,0
15964,-19895,0,0
15965,-17188,0,0
15966,-20695,0,0
15967,3107,0,0
15968,9388,0,0
15969,-20881,0,0
15970,-14726,0,0
15971,-9389,0,0
15972,-12263,0,0
15973,-11922,0,0
15974,-14582,0,0
15975,8627,0,0
15976,-8870,0,0
15977,-12396,0,0
15978,-15702,0,0
15979,3168,0,0
15980,-22918,0,0
15981,-10466,0,0
15982,21236,0,0
15983,-14440,0,0
15984,-23106,0,0
15985,-16773,0,0
15986,2185,0,0
15987,-15705,0,0
15988,2742,0,0
15989,-4114,0,0
15990,-21178,0,0
15991,-1445,0,0
15992,-369,0,0
15993,-16177,0,0
15994,-10245,0,0
15995,-10111,0,0
15996,-1061,0,0
15997,-13582,0,0
15998,-8305,15000,0
15999,6102,0,0
16000,-14729,0,0
16001,-11860,0,0
16002,-12209,0,0
16003,-5488,0,0
16004,-7268,0,0
16005,-20945,0,0
16006,-20848,0,0
16007,-8339,0,0
16008,2089,0,0
16009,-14788,0,0
16010,-3927,0,0
16011,4822,0,0
